Llave,Llave2,Nombre_linea,Fecha_aprobacion,Antiguedad_meses,Nombre_fondo,Valor_financiacion,Cuotas,Tipo_interes,Cuotas_vencidas,Cuotas_por_vencer,Y_continua,Y_categorica
100155607_202334,100155607_202334_32797,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-25,28,BOGOTA,1803487,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100138409_202334,100138409_202334_33670,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,CONVENIO SENA NACIONAL,2174200,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100152214_202334,100152214_202334_31362,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-15,29,CONVENIO SENA BOGOTA,1944466,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100140048_202343,100140048_202343_32138,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-15,28,CONVENIO INESUP,2140896,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100152361_202343,100152361_202343_31415,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-31,29,BOGOTA,567157,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100100514_202313,100100514_202313_33032,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-25,28,CONVENIO CIES,2064964,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100139390_202343,100139390_202343_31482,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-31,29,BOGOTA,3019931,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100114408_202334,100114408_202334_34106,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-15,27,BOGOTA,2150760,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100095301_202313,100095301_202313_33517,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,BOGOTA,2079499,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100116515_202313,100116515_202313_31428,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-31,29,CONVENIO SENA NACIONAL,1998605,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100145664_202353,100145664_202353_34277,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-05,27,CONVENIO FUNDACIÓN YANAPAX,2010058,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100130392_202343,100130392_202343_32422,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-05,29,BOGOTA,3355479,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100156712_202344,100156712_202344_33957,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,BOGOTA,1897965,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100145360_202334,100145360_202334_34113,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,CONVENIO SENA NACIONAL,1689205,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100020252_202313,100020252_202313_34529,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-25,27,BOGOTA,2294405,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100132236_202333,100132236_202333_31385,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-15,29,BOGOTA,1624520,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100107019_202313,100107019_202313_33140,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-25,28,BOGOTA,2079499,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100136278_202334,100136278_202334_34120,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,BOGOTA,2176374,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100153178_202343,100153178_202343_31475,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-31,29,BOGOTA,1897965,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100114840_202306,100114840_202306_31271,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-20,29,BOGOTA,2069750,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100119770_202334,100119770_202334_34012,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,CONVENIO SENA NACIONAL,1781386,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100139915_202320,100139915_202320_32933,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,BOGOTA,3844808,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100154640_202313,100154640_202313_32721,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-20,28,BOGOTA,1726426,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100156968_202320,100156968_202320_33886,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,BOGOTA,3477953,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100116786_202334,100116786_202334_34730,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-25,27,CONVENIO FUNDACIÓN LAS PERSONITAS DEL FUTURO,1868474,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100157222_202344,100157222_202344_34104,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,BOGOTA,2089818,6,Cap. Fijo-Int. vencido,2,0,0.33,Alto
100157173_202334,100157173_202334_34363,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-20,27,CONVENIO SENA BOGOTA,1944466,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100122035_202353,100122035_202353_32233,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-15,28,CONVENIO FUNDACIÓN YANAPAX,4075788,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100155673_202343,100155673_202343_32879,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-15,27,BOGOTA,3646186,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100156145_202320,100156145_202320_34289,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-20,27,BOGOTA,2258679,12,Cap. Fijo-Int. vencido,2,0,0.17,Bajo
100144573_202343,100144573_202343_33613,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,BOGOTA,1897965,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100140712_202343,100140712_202343_31562,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-31,29,BOGOTA,2028219,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100158090_202334,100158090_202334_34711,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-20,27,CONVENIO SENA BOGOTA,1570800,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100148104_202334,100148104_202334_32993,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-20,28,BOGOTA,1293487,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100141448_202313,100141448_202313_31777,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-31,29,BOGOTA,2185350,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100105500_202313,100105500_202313_32911,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-25,28,BOGOTA,2079499,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100129928_202343,100129928_202343_32832,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-20,28,BOGOTA,3355479,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100153586_202333,100153586_202333_33580,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,CONVENIO FUNDACIÓN YANAPAX,1852526,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100153176_202313,100153176_202313_31468,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-31,29,BOGOTA,1748280,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100153789_202343,100153789_202343_31869,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-25,28,BOGOTA,4051317,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100142085_202334,100142085_202334_33775,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,CONVENIO SENA NACIONAL,1689205,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100134237_202334,100134237_202334_33287,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-25,28,BOGOTA,2705051,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100139211_202334,100139211_202334_33031,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-20,28,CONVENIO SENA NACIONAL,1781386,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100054399_202343,100054399_202343_31550,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-20,29,BOGOTA,2227680,6,Cap. Fijo-Int. vencido,6,0,1.0,Alto
100070763_202353,100070763_202353_33036,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,CONVENIO FUNDACIÓN YANAPAX,3339053,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100131856_202334,100131856_202334_33907,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,BOGOTA,1859535,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100155988_202313,100155988_202313_33974,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,BOGOTA,1857547,6,Cap. Fijo-Int. vencido,5,0,0.83,Alto
100137782_202353,100137782_202353_32162,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-05,29,BOGOTA,4290303,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100149403_202316,100149403_202316_33893,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,BOGOTA,1966815,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100034503_202344,100034503_202344_35192,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-05,27,BOGOTA,1476195,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100157448_202320,100157448_202320_34193,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,BOGOTA,3055000,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100151116_202316,100151116_202316_34578,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-25,27,BOGOTA,2185350,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100154299_202333,100154299_202333_33103,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-25,28,CONVENIO SENA NACIONAL,1662309,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100139221_202313,100139221_202313_31748,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-25,29,CONVENIO SENA BOGOTA,1950244,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100137805_202343,100137805_202343_31789,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-31,29,BOGOTA,2253576,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100097646_202343,100097646_202343_34513,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-15,27,BOGOTA,3182400,12,Cap. Fijo-Int. vencido,9,0,0.75,Alto
100105688_202313,100105688_202313_32284,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-05,29,BOGOTA,1024158,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100139763_202334,100139763_202334_35005,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-20,27,CONVENIO SENA NACIONAL,1668975,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100060647_202343,100060647_202343_34662,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-20,27,BOGOTA,2227680,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100153941_202333,100153941_202333_32908,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-15,27,BOGOTA,1530221,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100120838_202313,100120838_202313_33012,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-20,28,BOGOTA,2064964,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100067211_202313,100067211_202313_32150,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-05,29,CONVENIO SENA NACIONAL,1845944,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100156662_202334,100156662_202334_34253,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-20,27,BOGOTA,1965819,6,Cap. Fijo-Int. vencido,3,0,0.5,Alto
100101571_202313,100101571_202313_33294,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,BOGOTA,1932708,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100143411_202334,100143411_202334_33871,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,CONVENIO SENA BOGOTA,1668975,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100142551_202313,100142551_202313_32039,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-05,29,BOGOTA,1966815,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100086256_202344,100086256_202344_33924,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,BOGOTA,2108850,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100156088_202313,100156088_202313_33834,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,BOGOTA,1791987,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
900004269_202344,900004269_202344_33794,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,BOGOTA,3436754,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100141504_202334,100141504_202334_32769,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-15,28,CONVENIO SENA NACIONAL,1940550,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100154366_202343,100154366_202343_32215,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-05,29,BOGOTA,4051317,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100152193_202333,100152193_202333_31280,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-20,29,CONVENIO SENA NACIONAL,1862928,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100153289_202313,100153289_202313_31525,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-20,29,BOGOTA,1748280,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100078924_202313,100078924_202313_31537,ESTUDIA YA-TECH GLOBAL 1.8,2023-05-25,29,CONVENIO SENA BOGOTA,1950244,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100131560_202334,100131560_202334_32898,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-15,27,CONVENIO SENA BOGOTA,1836396,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100155441_202313,100155441_202313_32921,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-20,28,CONVENIO SENA NACIONAL,1748280,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100137722_202313,100137722_202313_32522,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-20,28,BOGOTA,2064964,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100140103_202334,100140103_202334_32900,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-20,28,CONVENIO SENA BOGOTA,1781386,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100136477_202343,100136477_202343_31692,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-05,29,BOGOTA,2898263,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100156986_202334,100156986_202334_34184,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,CONVENIO SENA BOGOTA,1596640,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100109805_202320,100109805_202320_33601,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,CONVENIO SENA BOGOTA,2614974,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100140809_202334,100140809_202334_33337,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,BOGOTA,1240065,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100141117_202320,100141117_202320_34500,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-20,27,BOGOTA,2515320,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100055548_202334,100055548_202334_34848,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-15,26,CONVENIO SENA BOGOTA,1570800,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100139641_202334,100139641_202334_34776,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-15,27,BOGOTA,1966815,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100154350_202313,100154350_202313_32124,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-05,29,BOGOTA,1726426,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100131097_202313,100131097_202313_33426,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-25,28,BOGOTA,2064964,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100130879_202343,100130879_202343_33147,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,BOGOTA,2318610,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100155056_202343,100155056_202343_33650,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-05,28,BOGOTA,2108850,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100034328_202353,100034328_202353_33648,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,BOGOTA,3037475,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100153926_202334,100153926_202334_32355,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-15,28,BOGOTA,1923720,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100148297_202313,100148297_202313_32345,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-05,29,BOGOTA,1748280,4,Cap. Fijo-Int. vencido,1,0,0.25,Medio
100154198_202353,100154198_202353_32078,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-05,29,BOGOTA,3471400,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100141875_202343,100141875_202343_33222,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-20,27,CONVENIO SENA NACIONAL,1687080,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100154855_202333,100154855_202333_33542,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,BOGOTA,1796220,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100122983_202334,100122983_202334_34561,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-15,27,CONVENIO SENA BOGOTA,1836396,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100097709_202320,100097709_202320_36209,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-05,26,BOGOTA,3864392,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100150880_202354,100150880_202354_36680,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-05,26,CONVENIO FUNDACIÓN YANAPAX,3710058,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100129146_202334,100129146_202334_35259,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-25,27,CONVENIO SENA NACIONAL,1781386,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100142565_202320,100142565_202320_35935,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-05,27,CONVENIO SENA BOGOTA,1814197,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100161421_202334,100161421_202334_36554,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-15,25,BOGOTA,1490475,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100137157_202316,100137157_202316_36494,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-05,26,CONVENIO SENA BOGOTA,1748280,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100126721_202320,100126721_202320_32847,ESTUDIA YA-TECH GLOBAL 1.8,2023-06-30,28,CONVENIO SENA BOGOTA,2109076,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100161144_202344,100161144_202344_36460,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-20,26,BOGOTA,2003407,4,Cap. Fijo-Int. vencido,4,0,1.0,Alto
100154433_202334,100154433_202334_36164,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-05,26,BOGOTA,1102280,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100116202_202334,100116202_202334_36026,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-05,26,BOGOTA,2030650,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100160214_202334,100160214_202334_37153,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-20,25,BOGOTA,785400,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100159979_202316,100159979_202316_35847,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-05,27,BOGOTA,1791987,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100142083_202334,100142083_202334_35690,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-20,26,BOGOTA,2030650,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100052908_202345,100052908_202345_38158,ESTUDIA YA-TECH GLOBAL 1.8,2023-10-05,25,BOGOTA,1476195,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100076612_202344,100076612_202344_36065,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-15,26,BOGOTA,1476195,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100162424_202317,100162424_202317_37235,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-20,25,BOGOTA,1748280,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100148698_202344,100148698_202344_36819,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-05,26,CONVENIO INNOVACIÓN EDUCATIVA ONLINE SAS,1803066,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100122068_202320,100122068_202320_35805,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-20,26,BOGOTA,3354265,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100160269_202334,100160269_202334_36538,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-05,26,CONVENIO CENTRO DE ESTUDIOS SUPERIORES,1950027,6,Cap. Fijo-Int. vencido,6,0,1.0,Alto
100078658_202307,100078658_202307_35348,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-05,27,BOGOTA,2069750,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100141138_202317,100141138_202317_37612,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-20,25,CONVENIO SENA NACIONAL,1857547,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100162214_202345,100162214_202345_37161,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-05,26,BOGOTA,2045584,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100153740_202334,100153740_202334_36302,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-05,26,CONVENIO CORBAC,1639750,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100149206_202316,100149206_202316_37309,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-20,25,CONVENIO SENA NACIONAL,2106300,12,Cap. Fijo-Int. vencido,7,0,0.58,Alto
100116575_202334,100116575_202334_36540,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-05,26,CONVENIO SENA NACIONAL,1781386,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100097612_202308,100097612_202308_38029,ESTUDIA YA-TECH GLOBAL 1.8,2023-10-20,24,CEI KENEDY,2509571,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100162198_202334,100162198_202334_37097,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-20,25,CONVENIO SENA NACIONAL,1492260,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100145232_202334,100145232_202334_37056,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-15,25,BOGOTA,1963500,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100158904_202316,100158904_202316_35006,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-20,27,CONVENIO SENA NACIONAL,1748280,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100144842_202320,100144842_202320_35063,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-30,27,CONVENIO SENA BOGOTA,2143917,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100137091_202334,100137091_202334_34981,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-20,27,CONVENIO SENA BOGOTA,1700646,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100131307_202334,100131307_202334_35382,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-25,26,BOGOTA,1808535,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100137521_202320,100137521_202320_35762,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-15,26,CONVENIO SENA BOGOTA,2109076,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100159747_202320,100159747_202320_35789,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-20,26,CONVENIO SENA BOGOTA,2283610,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100151984_202317,100151984_202317_38045,ESTUDIA YA-TECH GLOBAL 1.8,2023-10-20,24,CONVENIO SENA NACIONAL,1748280,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100151218_202316,100151218_202316_36853,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-05,26,CONVENIO SENA NACIONAL,1748280,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100037015_202355,100037015_202355_37566,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-20,25,BOGOTA,3688362,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100101188_202320,100101188_202320_35950,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-05,27,BOGOTA,2941845,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100095314_202334,100095314_202334_35190,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-05,27,CONVENIO SENA BOGOTA,1668975,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100139093_202335,100139093_202335_38334,ESTUDIA YA-TECH GLOBAL 1.8,2023-10-05,25,BOGOTA,1397060,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100131289_202320,100131289_202320_35665,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-20,26,BOGOTA,2845800,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100164257_202345,100164257_202345_38442,ESTUDIA YA-TECH GLOBAL 1.8,2023-10-20,24,BOGOTA,2045584,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100160981_202334,100160981_202334_36331,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-15,26,BOGOTA,1421455,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100104245_202320,100104245_202320_35563,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-05,27,BOGOTA,4979832,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100141076_202343,100141076_202343_35499,ESTUDIA YA-TECH GLOBAL 1.8,2023-07-30,27,BOGOTA,3280150,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
900003926_202441,900003926_202441_38274,ESTUDIA YA-TECH GLOBAL 1.8,2023-10-20,24,BOGOTA,4909647,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100161784_202354,100161784_202354_37219,ESTUDIA YA-TECH GLOBAL 1.8,2023-09-05,26,CONVENIO FUNDACIÓN YANAPAX,3339053,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100062518_202320,100062518_202320_36075,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-15,26,BOGOTA,2365418,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100160725_202344,100160725_202344_36357,ESTUDIA YA-TECH GLOBAL 1.8,2023-08-15,26,BOGOTA,3443620,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
